"age_group","Sex_B01ID","mMETs","IndividualID","sum_MMETh","total_mmet"
" 21 - 25 ",1,88.45,2012017696,0,88.45
" 21 - 25 ",2,0,2012017697,0,0
" 50 - 59 ",2,0,2012017699,9.9,9.9
" 50 - 59 ",1,0,2012017700,11.4,11.4
" 65 - 69 ",1,63.27,2012017701,0,63.27
" 60 - 64 ",2,7.5,2012017702,0,7.5
" 75 - 79 ",1,33.75,2012017703,0,33.75
" 80 - 84 ",2,0,2012017704,0,0
" 75 - 79 ",2,0,2012017705,2.1,2.1
" 50 - 59 ",1,2.62,2012017706,0,2.62
" 65 - 69 ",1,10.5,2012017707,0,10.5
" 50 - 59 ",2,0,2012017708,0,0
" 60 - 64 ",1,24,2012017709,1.8,25.8
" 40 - 49 ",2,7.5,2012017710,7.68,15.18
" 40 - 49 ",1,0,2012017711,0,0
" 50 - 59 ",1,46.91,2012017712,3.9,50.81
" 50 - 59 ",2,518.58,2012017713,8.7,527.28
" 70 - 74 ",1,36.75,2012017714,9.6,46.35
" 40 - 49 ",2,14,2012017715,5.64,19.64
" 40 - 49 ",1,40.37,2012017716,0,40.37
" 70 - 74 ",1,2.58,2012017718,0,2.58
" 70 - 74 ",2,0.87,2012017719,0,0.87
" 50 - 59 ",1,0,2012017721,0,0
" 50 - 59 ",2,19.16,2012017722,9.6,28.76
" 40 - 49 ",2,4.37,2012017723,14.4,18.77
" 40 - 49 ",1,1.25,2012017724,23.4,24.65
" 65 - 69 ",1,3.5,2012017727,0,3.5
" 60 - 64 ",2,8.33,2012017728,14.4,22.73
" 21 - 25 ",2,0,2012017729,16.2,16.2
" 85  +",1,0,2012017730,0,0
" 85  +",2,0,2012017731,0,0
" 26 - 29 ",1,27,2012017732,0,27
" 21 - 25 ",2,0,2012017733,1.8,1.8
" 40 - 49 ",1,0,2012017734,0,0
" 21 - 25 ",1,17.5,2012017735,1.92,19.42
" 75 - 79 ",2,1.12,2012017740,0,1.12
" 80 - 84 ",1,0,2012017741,0,0
" 40 - 49 ",2,17.5,2012017742,0,17.5
" 40 - 49 ",1,0,2012017745,7.57,7.57
" 85  +",2,0,2012017746,0,0
" 85  +",1,3.93,2012017747,0,3.93
" 40 - 49 ",2,1.25,2012017748,0,1.25
" 40 - 49 ",1,0,2012017749,0,0
" 40 - 49 ",1,14,2012017751,0,14
" 40 - 49 ",2,0,2012017752,0,0
" 85  +",1,0,2012017754,0,0
" 75 - 79 ",1,0,2012017755,0,0
" 70 - 74 ",2,0,2012017756,0,0
" 40 - 49 ",1,5.62,2012017759,0,5.62
"18",1,31.37,2012017761,0,31.37
" 40 - 49 ",2,6.66,2012017762,4.8,11.46
" 30 - 39 ",1,0.87,2012017763,6,6.87
" 50 - 59 ",2,2.91,2012017764,0,2.91
" 60 - 64 ",1,0,2012017765,0,0
" 40 - 49 ",2,0,2012017766,0,0
" 50 - 59 ",1,3.5,2012017767,0,3.5
"20",1,68.1,2012017768,0,68.1
" 30 - 39 ",1,0,2012017772,0,0
" 30 - 39 ",2,3.06,2012017773,0,3.06
" 80 - 84 ",2,0,2012017777,0,0
" 50 - 59 ",1,14,2012017778,0,14
" 30 - 39 ",2,0,2012017779,0,0
" 30 - 39 ",1,5,2012017780,0,5
" 75 - 79 ",2,0,2012017787,0,0
" 80 - 84 ",1,0,2012017788,0,0
" 60 - 64 ",2,0,2012017789,0,0
" 60 - 64 ",1,0,2012017790,0,0
" 21 - 25 ",2,19.06,2012017791,4.2,23.26
" 26 - 29 ",1,0,2012017792,0,0
" 70 - 74 ",2,0,2012017794,8.42,8.42
" 40 - 49 ",2,0,2012017795,0,0
" 30 - 39 ",2,23.87,2012017796,0,23.87
" 50 - 59 ",2,0,2012017797,43.2,43.2
" 50 - 59 ",1,80,2012017798,2.7,82.7
" 50 - 59 ",1,0,2012017799,9.6,9.6
" 70 - 74 ",1,0,2012017800,3.36,3.36
" 70 - 74 ",2,0,2012017801,5.46,5.46
" 50 - 59 ",1,5,2012017802,24,29
" 40 - 49 ",2,26.75,2012017803,0,26.75
" 65 - 69 ",1,0,2012017805,0,0
" 65 - 69 ",2,8.5,2012017806,0,8.5
" 40 - 49 ",1,1.75,2012017807,13.22,14.97
" 40 - 49 ",2,0,2012017808,13.22,13.22
" 50 - 59 ",1,0,2012017811,4.7,4.7
" 50 - 59 ",2,10.75,2012017816,0,10.75
"19",1,27,2012017817,0,27
" 40 - 49 ",2,0,2012017820,5.28,5.28
" 40 - 49 ",1,10.62,2012017821,0,10.62
" 21 - 25 ",1,1.45,2012017822,0,1.45
" 40 - 49 ",2,8.87,2012017824,1.8,10.67
" 40 - 49 ",1,0,2012017825,5.7,5.7
" 50 - 59 ",1,1.75,2012017827,0,1.75
" 50 - 59 ",2,0,2012017828,0,0
" 70 - 74 ",1,0,2012017829,0,0
" 65 - 69 ",2,9.12,2012017830,0,9.12
" 70 - 74 ",1,1.75,2012017831,0,1.75
" 30 - 39 ",2,10,2012017832,19.2,29.2
" 30 - 39 ",1,30,2012017833,2.88,32.88
" 50 - 59 ",2,30.75,2012017837,2.88,33.63
" 30 - 39 ",2,0,2012017838,0,0
" 50 - 59 ",1,7,2012017839,0,7
" 50 - 59 ",1,0,2012017840,0,0
" 26 - 29 ",2,0,2012017841,0,0
" 30 - 39 ",2,0,2012017845,0,0
" 30 - 39 ",1,39.06,2012017846,7.2,46.26
" 26 - 29 ",2,0,2012017847,0,0
" 70 - 74 ",2,0,2012017848,0,0
" 70 - 74 ",1,0,2012017849,0,0
" 70 - 74 ",2,0,2012017850,0,0
" 30 - 39 ",2,8.89,2012017851,2.4,11.29
" 40 - 49 ",2,0,2012017854,7.22,7.22
" 40 - 49 ",1,7,2012017855,7.22,14.22
"18",1,0,2012017856,0,0
" 30 - 39 ",1,0,2012017857,0,0
" 30 - 39 ",2,0,2012017858,0,0
" 30 - 39 ",2,1.04,2012017860,0,1.04
" 40 - 49 ",1,0,2012017861,0,0
" 50 - 59 ",1,0,2012017865,0,0
" 50 - 59 ",2,20,2012017866,0,20
" 30 - 39 ",1,14,2012017867,0,14
" 26 - 29 ",2,11.81,2012017868,0,11.81
" 60 - 64 ",2,0,2012017869,0,0
" 65 - 69 ",2,0,2012017870,19.2,19.2
" 70 - 74 ",1,0.87,2012017871,19.2,20.07
" 70 - 74 ",2,0,2012017872,0,0
" 65 - 69 ",2,11.66,2012017873,0,11.66
" 40 - 49 ",1,39.37,2012017874,0,39.37
" 40 - 49 ",2,49.12,2012017875,0,49.12
" 30 - 39 ",1,0,2012017878,3,3
" 30 - 39 ",2,0,2012017879,0,0
" 50 - 59 ",2,0,2012017883,25.2,25.2
" 60 - 64 ",1,32.16,2012017884,18,50.16
" 30 - 39 ",2,0,2012017887,0,0
" 30 - 39 ",1,0,2012017888,0,0
" 40 - 49 ",2,15.41,2012017896,0,15.41
" 40 - 49 ",1,24.87,2012017897,0,24.87
"20",1,30.75,2012017898,11.52,42.27
" 40 - 49 ",1,0,2012017900,0,0
" 30 - 39 ",1,1.25,2012017901,0,1.25
" 40 - 49 ",1,100,2012017902,0,100
" 40 - 49 ",2,0,2012017903,5.28,5.28
" 40 - 49 ",1,0,2012017908,3.3,3.3
" 40 - 49 ",2,3.43,2012017910,0,3.43
" 30 - 39 ",2,9.25,2012017915,9.6,18.85
" 30 - 39 ",1,0.87,2012017916,0,0.87
" 50 - 59 ",2,8.16,2012017926,0,8.16
" 50 - 59 ",1,4.66,2012017927,9.6,14.26
" 21 - 25 ",2,2.5,2012017928,0,2.5
" 30 - 39 ",2,0,2012017929,0,0
" 30 - 39 ",1,0,2012017930,16.84,16.84
" 65 - 69 ",1,5.83,2012017931,15.02,20.85
" 60 - 64 ",2,3.75,2012017932,0,3.75
" 65 - 69 ",2,1.75,2012017933,1.68,3.43
" 60 - 64 ",2,4.37,2012017935,0,4.37
" 65 - 69 ",2,6.25,2012017936,0,6.25
" 65 - 69 ",1,0,2012017937,0,0
" 26 - 29 ",1,1.75,2012017938,0,1.75
" 70 - 74 ",2,0,2012017939,0,0
" 40 - 49 ",1,45,2012017940,1.92,46.92
" 50 - 59 ",1,0,2012017941,0,0
" 50 - 59 ",2,49,2012017942,15.3,64.3
" 21 - 25 ",2,0,2012017943,6.31,6.31
" 21 - 25 ",1,7.58,2012017944,6.31,13.89
" 80 - 84 ",1,0,2012017945,0,0
" 85  +",2,0,2012017946,9.66,9.66
" 80 - 84 ",1,8.16,2012017947,4.38,12.54
" 60 - 64 ",2,0,2012017948,9.6,9.6
" 60 - 64 ",1,0,2012017949,16.8,16.8
" 50 - 59 ",2,0,2012017950,5.4,5.4
" 30 - 39 ",2,71,2012017952,0,71
" 30 - 39 ",1,45.87,2012017953,51.45,97.32
" 50 - 59 ",2,2.18,2012017954,6.9,9.08
" 50 - 59 ",1,22.25,2012017955,13.5,35.75
" 65 - 69 ",1,8.75,2012017956,0,8.75
" 50 - 59 ",1,10.5,2012017957,2.7,13.2
" 30 - 39 ",2,13,2012017958,3.6,16.6
" 30 - 39 ",1,0,2012017959,3.6,3.6
" 50 - 59 ",2,1.67e-09,2012017965,12,12.00000000167
" 60 - 64 ",1,28,2012017966,9.6,37.6
" 60 - 64 ",2,14.12,2012017967,0,14.12
" 40 - 49 ",2,0,2012017969,0,0
" 40 - 49 ",1,9.91,2012017970,10.15,20.06
" 70 - 74 ",1,0,2012017975,0,0
" 65 - 69 ",2,18.72,2012017976,0,18.72
" 50 - 59 ",2,0,2012017977,0,0
" 40 - 49 ",1,0,2012017978,0,0
" 70 - 74 ",1,10,2012017979,0,10
" 40 - 49 ",1,10.5,2012017980,6.72,17.22
" 50 - 59 ",2,7.5,2012017981,0,7.5
" 40 - 49 ",2,5,2012017982,0,5
" 40 - 49 ",1,35.5,2012017983,0,35.5
" 60 - 64 ",1,15,2012017986,0,15
" 60 - 64 ",2,0,2012017987,0,0
" 65 - 69 ",1,0,2012017988,4.8,4.8
" 60 - 64 ",2,3.5,2012017989,0,3.5
" 40 - 49 ",2,0.62,2012017990,0,0.62
" 40 - 49 ",1,57.16,2012017991,0,57.16
" 60 - 64 ",1,0,2012017994,0,0
" 50 - 59 ",2,8.5,2012017995,0,8.5
" 75 - 79 ",2,0,2012017997,0,0
" 21 - 25 ",1,0,2012017998,0,0
" 30 - 39 ",1,5.83,2012017999,15.33,21.16
" 30 - 39 ",2,3.5,2012018000,0,3.5
" 85  +",1,0,2012018001,0,0
" 80 - 84 ",2,0,2012018002,0,0
" 65 - 69 ",1,0,2012018003,0,0
" 60 - 64 ",2,0,2012018004,0,0
" 40 - 49 ",1,0,2012018005,0,0
" 40 - 49 ",2,1.75,2012018006,10.2,11.95
" 40 - 49 ",2,0,2012018008,0,0
" 40 - 49 ",1,1.75,2012018009,0,1.75
" 50 - 59 ",1,0,2012018012,26.7,26.7
" 50 - 59 ",2,3.5,2012018013,0,3.5
"20",2,0,2012018014,0,0
" 40 - 49 ",2,0,2012018015,0,0
" 75 - 79 ",2,1.45,2012018016,0,1.45
" 50 - 59 ",1,70,2012018017,0,70
" 50 - 59 ",2,2.5,2012018018,0,2.5
" 60 - 64 ",1,63,2012018019,0,63
" 60 - 64 ",2,0,2012018020,0,0
" 30 - 39 ",2,8,2012018021,0,8
" 30 - 39 ",1,7,2012018022,0,7
" 50 - 59 ",2,3.5,2012018024,6,9.5
"19",2,24.41,2012018025,4.8,29.21
" 30 - 39 ",2,0,2012018026,3,3
" 30 - 39 ",1,40.62,2012018027,14.4,55.02
" 70 - 74 ",1,0,2012018030,0,0
" 50 - 59 ",1,0,2012018031,0,0
" 85  +",2,30,2012018032,0,30
" 30 - 39 ",2,34.5,2012018033,0,34.5
" 30 - 39 ",1,0,2012018034,2.88,2.88
" 85  +",2,0,2012018041,0,0
" 75 - 79 ",2,0,2012018043,0,0
" 50 - 59 ",1,0,2012018044,0,0
" 50 - 59 ",2,0,2012018045,0,0
" 26 - 29 ",2,0,2012018046,0,0
"18",1,0,2012018047,0,0
"19",1,30.75,2012018048,0,30.75
" 40 - 49 ",1,24.33,2012018049,0,24.33
" 40 - 49 ",2,10.5,2012018050,0,10.5
" 40 - 49 ",2,5.25,2012018051,0,5.25
" 40 - 49 ",1,26.83,2012018052,0,26.83
" 40 - 49 ",2,0,2012018059,24.3,24.3
" 30 - 39 ",1,10,2012018060,0,10
"19",1,0,2012018061,0,0
" 65 - 69 ",2,29,2012018065,0,29
" 70 - 74 ",2,0,2012018066,4.2,4.2
" 75 - 79 ",2,0,2012018067,0,0
" 40 - 49 ",2,0,2012018068,12,12
" 26 - 29 ",2,0,2012018072,15.6,15.6
" 30 - 39 ",2,3.93,2012018075,0,3.93
" 30 - 39 ",1,40,2012018076,0,40
" 50 - 59 ",2,0,2012018080,0,0
" 60 - 64 ",1,10,2012018081,40.8,50.8
" 50 - 59 ",2,0,2012018082,0,0
" 50 - 59 ",1,0,2012018083,0,0
" 30 - 39 ",2,0,2012018084,0,0
" 40 - 49 ",1,1.25,2012018085,0,1.25
" 60 - 64 ",2,0,2012018088,0,0
" 65 - 69 ",1,0,2012018089,0,0
" 30 - 39 ",1,32.33,2012018090,5.4,37.73
" 26 - 29 ",2,13.5,2012018091,5.4,18.9
" 30 - 39 ",1,66.79,2012018092,10.94,77.73
" 50 - 59 ",2,0,2012018093,0,0
" 60 - 64 ",1,0,2012018094,0,0
" 65 - 69 ",2,0,2012018095,0,0
" 40 - 49 ",1,10.93,2012018096,0,10.93
" 30 - 39 ",2,0,2012018097,0,0
" 30 - 39 ",1,11.93,2012018100,0,11.93
" 50 - 59 ",2,0,2012018101,0,0
" 60 - 64 ",1,24.06,2012018102,0,24.06
" 26 - 29 ",2,0,2012018103,0,0
" 30 - 39 ",2,0,2012018105,0,0
" 40 - 49 ",1,0,2012018106,0,0
" 40 - 49 ",2,0,2012018109,0,0
" 40 - 49 ",1,20,2012018110,0,20
" 40 - 49 ",2,0,2012018111,0,0
" 21 - 25 ",1,22.43,2012018112,0,22.43
" 40 - 49 ",1,0,2012018114,0,0
" 75 - 79 ",1,0,2012018116,6.6,6.6
" 50 - 59 ",1,0,2012018121,0,0
" 50 - 59 ",2,16.22,2012018122,0,16.22
"18",1,37.33,2012018123,14.4,51.73
" 30 - 39 ",2,0,2012018124,4.8,4.8
" 30 - 39 ",1,18,2012018125,4.8,22.8
"18",2,0,2012018127,7.68,7.68
" 70 - 74 ",1,0,2012018129,20.13,20.13
" 30 - 39 ",2,9.16,2012018130,0,9.16
"18",1,20,2012018131,9.6,29.6
" 75 - 79 ",2,5.25,2012018134,0,5.25
" 60 - 64 ",1,0,2012018135,0,0
" 65 - 69 ",2,30.87,2012018136,0,30.87
" 70 - 74 ",1,0,2012018137,0,0
" 50 - 59 ",1,0,2012018138,12,12
" 50 - 59 ",2,0,2012018139,15.32,15.32
" 30 - 39 ",2,11.54,2012018140,0,11.54
" 26 - 29 ",2,13.5,2012018141,0,13.5
" 70 - 74 ",2,0,2012018148,0,0
" 26 - 29 ",1,13.37,2012018149,3,16.37
" 30 - 39 ",1,52.5,2012018150,0,52.5
" 30 - 39 ",1,39.37,2012018151,0,39.37
" 30 - 39 ",2,20.5,2012018152,9,29.5
" 70 - 74 ",2,0,2012018154,0,0
" 60 - 64 ",1,0,2012018155,0,0
" 60 - 64 ",2,12.25,2012018156,1.68,13.93
" 30 - 39 ",2,5.87,2012018158,0,5.87
" 30 - 39 ",1,0.87,2012018159,10.8,11.67
" 65 - 69 ",1,0,2012018162,0,0
" 65 - 69 ",1,11.37,2012018163,0,11.37
" 26 - 29 ",2,0,2012018164,0,0
" 85  +",2,7,2012018165,0,7
" 65 - 69 ",2,37.5,2012018166,0,37.5
" 70 - 74 ",2,49,2012018167,5.4,54.4
" 70 - 74 ",1,0,2012018168,0,0
" 75 - 79 ",2,0,2012018169,5.76,5.76
" 40 - 49 ",1,10.5,2012018174,9.6,20.1
" 40 - 49 ",2,4.75,2012018175,0,4.75
" 60 - 64 ",2,0,2012018178,0,0
" 60 - 64 ",1,0,2012018179,0,0
" 70 - 74 ",2,0,2012018180,0,0
" 40 - 49 ",2,0,2012018184,0,0
" 40 - 49 ",1,0,2012018185,0,0
" 40 - 49 ",2,13.12,2012018191,0,13.12
" 40 - 49 ",1,0,2012018192,0,0
" 40 - 49 ",2,10,2012018195,2.4,12.4
" 21 - 25 ",1,21.33,2012018200,0,21.33
" 21 - 25 ",2,0,2012018201,9.6,9.6
" 30 - 39 ",2,0,2012018202,30.44,30.44
" 30 - 39 ",1,0,2012018203,0,0
" 80 - 84 ",1,0,2012018208,0,0
" 60 - 64 ",2,0,2012018209,0,0
" 60 - 64 ",2,26,2012018210,4.2,30.2
" 60 - 64 ",1,10,2012018211,4.2,14.2
" 75 - 79 ",1,0,2012018213,0,0
" 75 - 79 ",2,0,2012018214,0,0
" 50 - 59 ",2,35.25,2012018215,0,35.25
" 40 - 49 ",1,17.33,2012018216,12,29.33
" 50 - 59 ",2,0,2012018217,0,0
" 26 - 29 ",1,10,2012018218,5.76,15.76
" 40 - 49 ",2,7,2012018219,0,7
" 40 - 49 ",1,1.75,2012018220,0,1.75
" 21 - 25 ",1,5.12,2012018221,0,5.12
"19",1,18,2012018222,0,18
"18",2,5,2012018223,5.11,10.11
" 75 - 79 ",1,0,2012018224,0,0
" 65 - 69 ",2,5,2012018225,0,5
" 30 - 39 ",1,10,2012018226,0,10
" 50 - 59 ",1,0,2012018227,6.6,6.6
" 40 - 49 ",1,0,2012018228,9.6,9.6
" 40 - 49 ",2,15,2012018229,0,15
" 65 - 69 ",1,0,2012018232,7.2,7.2
" 65 - 69 ",2,26.25,2012018233,23.22,49.47
" 60 - 64 ",1,7,2012018234,3.6,10.6
" 60 - 64 ",1,8.75,2012018235,0,8.75
" 75 - 79 ",1,14,2012018237,24.9,38.9
" 75 - 79 ",2,2.81,2012018238,4.5,7.31
" 70 - 74 ",2,0,2012018239,23.12,23.12
" 26 - 29 ",2,5,2012018240,12.62,17.62
" 50 - 59 ",1,5,2012018241,0,5
" 50 - 59 ",2,5,2012018242,0,5
" 30 - 39 ",2,0,2012018243,14.4,14.4
" 40 - 49 ",1,0,2012018244,3.6,3.6
" 85  +",2,0,2012018248,0,0
" 30 - 39 ",2,0,2012018249,2.4,2.4
" 40 - 49 ",1,4.37,2012018252,0,4.37
" 40 - 49 ",2,0,2012018253,0,0
" 21 - 25 ",1,0,2012018254,0,0
" 26 - 29 ",2,3.12,2012018255,12.32,15.44
" 40 - 49 ",2,15.25,2012018256,0,15.25
" 40 - 49 ",1,0,2012018257,0,0
"20",1,0,2012018259,0,0
"18",1,10,2012018260,6.6,16.6
" 75 - 79 ",2,16.33,2012018261,0,16.33
" 30 - 39 ",1,5,2012018262,0,5
" 40 - 49 ",2,5.83,2012018263,0,5.83
"20",2,0,2012018264,2.1,2.1
"18",1,0,2012018265,0,0
" 65 - 69 ",2,0,2012018266,9,9
" 85  +",2,0,2012018267,0,0
" 70 - 74 ",2,5,2012018268,22.99,27.99
" 50 - 59 ",1,10.5,2012018269,4.8,15.3
" 70 - 74 ",1,0,2012018270,0,0
" 65 - 69 ",2,15.83,2012018271,0,15.83
" 30 - 39 ",2,8.5,2012018273,2.4,10.9
" 26 - 29 ",1,11.5,2012018274,0,11.5
" 30 - 39 ",2,3.06,2012018278,0,3.06
" 75 - 79 ",2,0,2012018279,0,0
" 50 - 59 ",2,0,2012018280,16.8,16.8
" 60 - 64 ",1,7.87,2012018281,0,7.87
" 50 - 59 ",2,0,2012018282,9.6,9.6
" 50 - 59 ",1,2.25,2012018283,1.8,4.05
" 21 - 25 ",1,0,2012018284,11.28,11.28
"20",1,17.2,2012018285,10.35,27.55
" 75 - 79 ",1,17.5,2012018286,7.5,25
" 65 - 69 ",2,14.25,2012018287,4.8,19.05
" 50 - 59 ",2,0,2012018288,12,12
" 50 - 59 ",1,0,2012018289,0,0
" 50 - 59 ",1,7.18,2012018290,16.86,24.04
"18",2,0,2012018291,0,0
" 30 - 39 ",1,0,2012018292,0,0
" 40 - 49 ",2,0,2012018294,9.6,9.6
" 50 - 59 ",1,0,2012018295,2.4,2.4
" 75 - 79 ",1,0,2012018299,0,0
" 50 - 59 ",2,0,2012018300,13.81,13.81
" 60 - 64 ",1,0,2012018301,0,0
" 70 - 74 ",2,0,2012018302,0,0
" 70 - 74 ",1,0,2012018303,0,0
" 50 - 59 ",1,10.5,2012018305,31.2,41.7
" 50 - 59 ",2,10.5,2012018306,4.8,15.3
" 50 - 59 ",1,0.87,2012018307,0,0.87
" 21 - 25 ",1,49.83,2012018308,0,49.83
" 85  +",2,0,2012018309,0,0
" 30 - 39 ",2,2.08,2012018310,0,2.08
" 30 - 39 ",1,1.5,2012018311,0,1.5
" 40 - 49 ",1,4.87,2012018313,2.4,7.27
" 30 - 39 ",2,3.75,2012018314,2.4,6.15
" 85  +",1,0.87,2012018316,7.2,8.07
" 75 - 79 ",2,0,2012018317,0,0
" 50 - 59 ",1,40.41,2012018319,3.3,43.71
" 50 - 59 ",2,2.37,2012018320,0,2.37
" 30 - 39 ",2,19.25,2012018321,0,19.25
" 40 - 49 ",1,0,2012018322,0,0
" 30 - 39 ",2,3.06,2012018324,3.61,6.67
" 40 - 49 ",1,25.29,2012018326,0,25.29
" 80 - 84 ",2,0,2012018328,0,0
" 85  +",1,0,2012018329,0,0
" 75 - 79 ",1,21.87,2012018330,0,21.87
" 80 - 84 ",2,0,2012018331,0,0
" 40 - 49 ",1,22.5,2012018332,7.2,29.7
" 40 - 49 ",2,3.75,2012018333,0,3.75
" 50 - 59 ",2,7,2012018335,0,7
" 50 - 59 ",1,0,2012018336,0,0
" 30 - 39 ",1,7,2012018337,0,7
" 26 - 29 ",1,29.72,2012018338,0,29.72
" 30 - 39 ",2,1.25,2012018339,0,1.25
" 70 - 74 ",2,6.25,2012018343,8.16,14.41
" 40 - 49 ",2,28.66,2012018344,0,28.66
" 21 - 25 ",1,14.37,2012018345,0,14.37
"18",2,2.62,2012018346,0,2.62
" 40 - 49 ",1,0,2012018347,0,0
" 50 - 59 ",1,0,2012018348,3.6,3.6
" 30 - 39 ",1,41.5,2012018349,19.2,60.7
" 30 - 39 ",2,0,2012018350,19.2,19.2
" 40 - 49 ",1,5.62,2012018355,4.8,10.42
" 40 - 49 ",2,0,2012018356,0,0
"19",1,0,2012018357,2.4,2.4
" 50 - 59 ",2,1.31,2012018358,0,1.31
" 60 - 64 ",1,3.75,2012018359,0,3.75
" 50 - 59 ",1,15.75,2012018360,0,15.75
" 60 - 64 ",2,17,2012018361,0,17
" 60 - 64 ",1,0,2012018362,0,0
" 65 - 69 ",1,55.12,2012018363,0,55.12
" 21 - 25 ",2,41.95,2012018364,0,41.95
" 21 - 25 ",2,5.91,2012018365,0,5.91
" 30 - 39 ",2,3.06,2012018366,7.2,10.26
" 26 - 29 ",1,3.12,2012018367,2.4,5.52
" 40 - 49 ",2,24,2012018368,15.9,39.9
" 40 - 49 ",2,28.12,2012018369,19.8,47.92
" 40 - 49 ",2,7,2012018370,11.4,18.4
" 30 - 39 ",1,13.33,2012018371,0,13.33
" 50 - 59 ",2,18.33,2012018373,0,18.33
"18",1,43.41,2012018374,0,43.41
" 60 - 64 ",2,10.5,2012018376,9.6,20.1
" 26 - 29 ",2,3.5,2012018377,0,3.5
" 26 - 29 ",2,8.75,2012018378,0,8.75
" 30 - 39 ",2,0,2012018379,33.6,33.6
" 40 - 49 ",1,0,2012018382,0,0
" 40 - 49 ",2,1.25,2012018383,0,1.25
" 40 - 49 ",1,0.87,2012018386,5.76,6.63
" 30 - 39 ",2,5,2012018387,5.76,10.76
" 40 - 49 ",1,0,2012018389,0,0
" 40 - 49 ",2,8.09,2012018390,0,8.09
" 60 - 64 ",2,8.6,2012018392,0,8.6
" 21 - 25 ",1,32,2012018393,0,32
" 50 - 59 ",1,0,2012018394,0,0
" 50 - 59 ",2,0,2012018395,0,0
" 70 - 74 ",1,0,2012018396,0,0
" 30 - 39 ",2,5.25,2012018398,9.6,14.85
" 30 - 39 ",2,0,2012018400,0,0
" 40 - 49 ",1,0,2012018401,0,0
" 80 - 84 ",2,0,2012018403,0,0
" 50 - 59 ",1,2.62,2012018406,26.18,28.8
" 50 - 59 ",2,5,2012018407,12,17
" 40 - 49 ",2,3.75,2012018410,0,3.75
" 40 - 49 ",1,5.5,2012018411,0,5.5
" 50 - 59 ",1,0,2012018412,4.8,4.8
" 40 - 49 ",2,0,2012018413,4.8,4.8
"18",2,0,2012018414,4.8,4.8
" 50 - 59 ",2,0.2,2012018415,0,0.2
" 30 - 39 ",1,47.5,2012018416,0,47.5
" 40 - 49 ",2,2.62,2012018417,0,2.62
" 40 - 49 ",1,12.37,2012018418,0,12.37
" 21 - 25 ",2,0,2012018419,0,0
" 80 - 84 ",2,0,2012018420,0,0
" 70 - 74 ",1,36,2012018421,0,36
" 40 - 49 ",1,38.37,2012018422,0,38.37
" 40 - 49 ",2,0,2012018423,0,0
" 75 - 79 ",2,0,2012018424,0,0
" 65 - 69 ",1,0,2012018425,0,0
" 30 - 39 ",1,19.25,2012018426,0,19.25
" 30 - 39 ",2,2.25,2012018427,0,2.25
" 50 - 59 ",1,0,2012018430,0,0
" 26 - 29 ",1,6.75,2012018431,0.42,7.17
" 75 - 79 ",2,0,2012018432,1.8,1.8
" 65 - 69 ",2,8.5,2012018433,0,8.5
" 65 - 69 ",1,98,2012018434,0,98
" 80 - 84 ",1,0,2012018435,0,0
" 80 - 84 ",2,0,2012018436,0,0
" 40 - 49 ",1,0,2012018437,34.82,34.82
" 65 - 69 ",1,10.5,2012018438,0,10.5
" 65 - 69 ",2,27,2012018439,0,27
" 40 - 49 ",2,14.66,2012018440,0,14.66
" 50 - 59 ",2,4.37,2012018441,0,4.37
" 40 - 49 ",2,7.5,2012018442,0,7.5
" 40 - 49 ",1,0.29,2012018443,0,0.29
" 40 - 49 ",2,0,2012018446,0,0
" 40 - 49 ",1,26.83,2012018447,0,26.83
" 65 - 69 ",1,37.5,2012018448,38.4,75.9
" 70 - 74 ",1,0,2012018449,0,0
" 65 - 69 ",1,10.93,2012018450,0,10.93
" 60 - 64 ",2,0,2012018451,0,0
" 75 - 79 ",1,0,2012018452,0,0
" 65 - 69 ",2,0,2012018453,3,3
" 70 - 74 ",1,0,2012018454,10.2,10.2
" 65 - 69 ",2,0,2012018455,5.4,5.4
" 30 - 39 ",2,0,2012018456,3.9,3.9
" 30 - 39 ",1,10.5,2012018457,0,10.5
" 40 - 49 ",1,26.41,2012018460,0,26.41
" 50 - 59 ",2,0,2012018461,0,0
"20",1,0,2012018462,0,0
" 80 - 84 ",1,0,2012018464,3.3,3.3
" 80 - 84 ",2,0,2012018465,0,0
" 30 - 39 ",1,6.75,2012018466,9.6,16.35
" 30 - 39 ",2,14,2012018467,9.6,23.6
" 65 - 69 ",1,0,2012018470,0,0
" 65 - 69 ",2,0,2012018471,0,0
" 40 - 49 ",2,0,2012018472,0,0
" 70 - 74 ",1,0,2012018478,14.42,14.42
" 70 - 74 ",2,0,2012018479,14.42,14.42
" 60 - 64 ",1,0,2012018480,6.6,6.6
" 60 - 64 ",2,46.06,2012018481,0,46.06
" 75 - 79 ",1,0,2012018482,19.2,19.2
" 30 - 39 ",1,25,2012018483,0,25
" 40 - 49 ",2,0,2012018484,0,0
" 40 - 49 ",1,0,2012018485,0,0
" 80 - 84 ",1,0,2012018486,15.9,15.9
" 65 - 69 ",1,0,2012018487,0,0
" 65 - 69 ",2,2.5,2012018488,0,2.5
" 80 - 84 ",1,0,2012018489,0,0
" 50 - 59 ",2,0,2012018490,0,0
" 40 - 49 ",2,17.5,2012018494,2.88,20.38
" 40 - 49 ",1,0,2012018495,0,0
" 75 - 79 ",1,13.12,2012018497,2.58,15.7
